objectId,inSize,outSize,totalTime,parsing,extractSchema,2Full,2Witness,notElim,merge1,groupize,separation,expansion,preparation,merge3,initGEnv,genWitness,genSuccess,noWitness,valid,#iterations,cancelledAt,dateAndTime,timeout,git,machine
no44186,1124,8782,49,0,0,1,2,0,2,6,5,1,26,1,2,0,true,false,true,2,,,,,
no83711,1125,6533,16,0,0,0,1,0,0,1,1,0,7,2,2,1,true,false,true,2,,,,,
no45140,1126,5370,44,0,1,0,0,0,2,7,2,1,23,1,5,1,true,false,true,2,,,,,
no47061,1126,3882,18,0,0,0,0,0,0,1,2,1,4,1,8,0,true,false,true,2,,,,,
no79650,1126,4805,15,0,1,0,0,0,0,9,2,0,1,1,0,0,true,false,true,2,,,,,
no17600,1127,5656,20,0,0,0,1,0,1,2,3,0,6,0,2,0,true,false,true,2,,,,,
no74365,1127,1875,15,0,0,0,0,0,0,1,1,0,9,0,3,0,true,false,true,2,,,,,
no65443,1128,6042,12,0,1,0,0,0,1,1,1,0,5,0,2,0,true,false,true,2,,,,,
no43008,1128,5917,18,1,0,0,0,0,3,0,0,0,3,0,2,4,true,false,true,2,,,,,
no36272,1129,776,7,0,0,0,0,0,0,1,0,0,1,0,0,4,true,false,true,2,,,,,
no66048,1129,1172,4,0,0,1,0,0,1,0,1,0,1,0,0,0,true,false,true,2,,,,,
no66113,1131,5731,23,0,0,1,1,0,0,8,7,0,3,0,1,0,true,false,true,2,,,,,
no73998,1131,1986,5,1,0,0,0,0,0,1,0,0,1,0,1,0,true,false,true,2,,,,,
no45160,1131,5179,46,1,0,0,0,0,0,1,1,0,34,0,6,0,true,false,true,2,,,,,
no11798,1132,5777,6,0,0,0,1,0,0,0,0,0,2,0,0,0,true,false,true,2,,,,,
no21097,1133,3096,26,0,0,0,0,0,3,3,1,0,4,4,9,0,true,false,true,2,,,,,
no90253,1133,2041,6,0,0,0,1,0,0,1,1,0,1,0,1,0,true,false,true,2,,,,,
no89108,1134,5399,8,0,0,0,3,0,0,1,1,0,2,0,1,0,true,false,true,2,,,,,
no65512,1135,9090,51,0,0,3,5,0,0,0,1,1,34,1,3,0,true,false,true,3,,,,,
no9869,1135,7432,9116,0,0,1,4800,0,2149,7,2121,0,35,1,0,1,true,false,true,2,,,,,
no10876,1135,7240,10,0,0,0,0,0,0,1,1,0,5,0,1,0,true,false,true,2,,,,,
no48543,1137,6396,17,0,0,0,1,0,0,1,1,0,12,0,1,0,true,false,true,2,,,,,
no4262,1137,8072,59,0,0,0,1,0,0,0,30,0,25,1,1,0,true,false,true,2,,,,,
no5151,1138,1328,2,0,0,0,0,0,1,0,0,0,1,0,0,0,true,false,true,2,,,,,
no66327,1140,5910,6,0,0,0,0,0,0,0,1,0,3,0,1,0,true,false,true,2,,,,,
no70000,1141,1143,2,1,0,0,0,0,0,0,0,0,1,0,0,0,true,false,true,2,,,,,
no25975,1141,5994,5,0,0,0,1,0,0,0,0,0,2,0,0,0,true,false,true,2,,,,,
no27355,1141,7087,8,0,0,0,0,0,0,0,2,0,3,0,1,0,true,false,true,2,,,,,
no60116,1143,4369,11,0,0,0,1,0,0,1,0,0,7,0,0,0,true,false,true,2,,,,,
no48548,1143,7692,9,0,0,0,1,0,1,1,2,0,2,1,1,0,true,false,true,2,,,,,
no64717,1145,3305,3,1,0,0,0,0,1,0,0,0,1,0,0,0,true,false,true,2,,,,,
no66311,1145,1637,2,0,0,0,0,0,0,0,1,0,0,0,1,0,true,false,true,2,,,,,
no46895,1146,754,3,0,0,0,2,0,1,0,0,0,0,0,0,0,true,false,true,2,,,,,
no68355,1148,9551,68,0,0,0,3,0,1,2,3,0,56,0,1,0,true,false,true,2,,,,,
no43971,1149,6369,17,0,0,0,5,0,5,1,1,0,2,1,0,1,true,false,true,2,,,,,
no74410,1150,7669,24,0,0,0,2,0,1,1,1,0,12,1,1,0,true,false,true,2,,,,,
no41803,1151,6222,29,0,0,0,2,0,1,0,0,0,11,1,12,0,true,false,true,2,,,,,
