objectId,inSize,2Full,2Witness,notElim,merge1,groupize,separation,expansion,preparation,arrPrep,merge3,genEnv,witness
no61120,433,128,623,623,587,856,1554,1554,1554,1554,3736,5
no58636,433,135,572,572,572,884,1817,1817,1817,1817,5170,4
no46198,434,137,514,514,471,780,835,835,835,835,2681,4
no10065,435,249,1459,1459,1191,1690,2187,2187,2187,2187,4488,5
no20459,435,125,679,679,653,911,1402,1402,1402,1402,2571,5
no42158,436,137,598,598,598,758,1315,1315,1315,1315,2226,4
no90887,436,141,612,612,612,804,1683,1683,1683,1683,3040,5
no62380,438,149,736,736,736,960,1827,1827,1827,1827,3501,4
no46258,440,151,837,837,785,1133,1522,1522,1573,1522,3824,4
no60133,440,156,669,669,669,1047,1299,1299,1299,1299,3582,5
no53623,440,139,615,615,615,775,1328,1328,1328,1328,2246,5
no45133,440,181,912,912,892,1366,2405,2405,2405,2405,5568,5
no71551,441,179,808,808,808,1075,2382,2382,2382,2382,5095,5
no69746,441,165,792,792,792,1234,1883,1883,1883,1883,4149,5
no9910,442,210,1144,1144,1144,1548,3164,3164,3219,3164,6173,5
no90494,442,67,279,279,279,343,386,386,386,386,1075,5
no68311,442,121,579,579,579,739,1283,1283,1283,1283,2210,5
no45175,442,180,791,791,748,1153,1882,1882,1882,1882,4887,5
no9851,442,209,1215,1215,1139,1675,2789,2789,2789,2789,4124,5
no66589,442,84,310,310,310,417,587,587,587,587,1897,5
no44097,443,180,760,760,717,1156,1213,1213,1213,1213,3240,5
no26628,443,161,773,773,773,1008,2071,2071,2071,2071,3576,4
no79717,443,179,1011,1011,951,1334,2406,2406,2406,2406,4985,5
no72194,445,102,486,486,444,649,768,768,768,768,2318,4
no31545,446,191,841,841,735,1115,1471,1471,1471,1471,3821,4
no61760,446,138,709,709,709,912,1884,1884,1884,1884,3183,4
no79712,446,185,1180,1180,1180,1641,2826,2826,2826,2826,3388,5
no86372,446,77,294,294,294,401,564,564,564,564,1889,4
no53903,447,118,600,600,537,803,1091,1091,1091,1091,3440,4
no48800,449,127,613,613,593,971,1028,1028,1028,1028,2795,4
no21393,449,185,962,962,854,1202,2024,2024,2024,2024,4937,4
